mmsi,freq_mean_mhz,bandwidth_mean_khz,power_mean_watts,signal_strength_mean_dbm,snr_mean_db,noise_level_mean_dbm,is_suspicious,gross_tonnage,type,flag,pavillon_suppose
518745437,157.48,31.7,423.25,-45.5,11.3,-107.0,False,56031.7,Passenger Ship,China,Autre
519121293,159.3,34.4,272.82,-72.56,33.36,-86.38,False,224619.5,General Cargo,Liberia,Autre
520054675,158.2125,22.68,286.12,-62.8,28.62,-76.42,True,169867.4,Container Ship,Singapore,Autre
520255194,160.08,29.4,142.7,-82.25,14.15,-91.75,True,178825.5,Container Ship,Singapore,Autre
520578344,158.92,39.53,322.17,-47.13,31.43,-83.67,True,227808.1,Passenger Ship,Bahamas,Autre
520580257,157.865,36.08,261.95,-65.5,22.9,-100.25,True,211136.3,Passenger Ship,France,Autre
522395156,159.75,30.45,404.65,-72.45,11.05,-104.9,True,87347.0,Fishing Vessel,USA,Autre
522604490,157.9243,31.83,272.33,-61.0,29.2,-87.81,True,163460.2,Passenger Ship,USA,Autre
524295608,159.0825,25.45,200.62,-82.4,43.78,-83.28,True,39064.8,Bulk Carrier,Panama,Autre
525093906,158.9457,36.49,300.69,-71.9,20.11,-85.21,False,30348.4,Passenger Ship,USA,Autre
525197879,158.43,25.21,254.3,-68.36,15.53,-98.11,True,257227.8,Tanker,Liberia,Autre
525724682,159.6333,33.37,223.73,-52.13,30.97,-108.07,False,19902.2,Bulk Carrier,USA,Autre
525862714,160.525,14.95,200.45,-52.4,25.0,-75.9,True,242800.0,Bulk Carrier,Panama,Autre
527862060,158.8383,27.2,353.08,-56.32,23.68,-94.95,False,119573.3,General Cargo,Marshall Islands,Autre
528269609,158.0925,22.02,330.98,-71.18,31.02,-79.72,False,112387.9,Fishing Vessel,China,Autre
529075482,158.254,20.54,224.9,-79.88,13.14,-84.62,False,40679.7,Container Ship,Marshall Islands,Autre
529630684,159.6533,24.53,249.97,-77.2,7.47,-92.17,True,119064.3,Tanker,Denmark,Autre
530158148,160.23,28.6,265.1,-92.15,17.3,-80.8,True,241502.6,General Cargo,Denmark,Autre
531169485,158.515,26.13,301.6,-90.63,21.78,-97.23,False,79815.8,General Cargo,Liberia,Autre
531282226,159.3225,28.08,187.85,-52.68,26.11,-84.24,False,228591.5,Container Ship,Singapore,Autre
535166257,160.222,32.36,204.16,-60.12,9.62,-87.44,False,179514.7,Container Ship,Singapore,Autre
535376810,157.63,27.57,256.83,-66.33,31.1,-83.43,True,96159.9,Tanker,USA,Autre
535652730,158.6575,21.02,260.5,-67.15,22.38,-89.55,False,178747.7,Bulk Carrier,Malta,Autre
536588185,158.682,30.83,303.26,-83.06,26.08,-82.5,False,152539.7,General Cargo,USA,Autre
537006791,158.884,33.32,294.2,-60.64,17.32,-94.3,False,129584.2,Passenger Ship,Denmark,Autre
537057172,158.93,32.96,148.61,-71.91,24.61,-89.46,False,68223.9,Passenger Ship,China,Autre
537549824,159.0,37.98,299.94,-53.5,24.74,-88.82,True,58186.5,General Cargo,Malta,Autre
538393289,160.125,30.33,156.23,-76.53,19.95,-89.55,False,37115.7,Bulk Carrier,Malta,Marshall Islands
538642695,158.9833,28.57,200.0,-72.1,27.6,-87.53,False,151934.0,Passenger Ship,Singapore,Marshall Islands
539476072,158.6675,38.3,439.32,-50.03,36.8,-93.2,True,189848.9,Tanker,Panama,Autre
539864913,159.3667,31.33,299.27,-69.1,21.83,-84.75,False,247628.4,General Cargo,China,Autre
541119258,159.095,25.3,130.27,-68.58,26.08,-95.17,False,221976.9,Tanker,Liberia,Autre
543045682,160.54,40.8,388.75,-67.0,15.35,-66.95,False,111343.6,Tanker,USA,Autre
543131057,158.5275,28.05,262.05,-67.95,17.9,-83.3,False,57560.3,Container Ship,Malta,Autre
543784647,158.8725,34.83,168.6,-75.15,34.92,-93.18,True,41053.0,Container Ship,Malta,Autre
544068709,159.066,32.22,276.14,-70.48,27.88,-89.24,False,260782.4,Container Ship,Marshall Islands,Autre
544496921,158.3514,28.29,173.07,-79.71,13.17,-83.51,True,9022.6,Tanker,Denmark,Autre
544913102,159.83,23.73,291.77,-78.33,32.97,-88.03,False,22889.4,Tanker,Malta,Autre
545033469,158.0,24.33,243.87,-43.53,15.97,-90.03,True,125575.1,Bulk Carrier,Singapore,Autre
545105896,156.3,12.8,48.4,-87.8,11.1,-109.3,False,231242.6,Container Ship,Bahamas,Autre
545386868,158.5833,26.43,395.1,-40.0,27.8,-93.97,False,241976.7,General Cargo,Denmark,Autre
548068452,158.99,36.2,273.3,-69.3,38.45,-100.55,False,267429.2,Bulk Carrier,Marshall Islands,Autre
548124432,158.005,30.83,273.9,-56.12,21.72,-72.52,True,165567.6,Bulk Carrier,China,Autre
548384565,159.7757,30.9,247.57,-71.03,14.16,-100.34,False,85981.5,Tanker,Panama,Autre
548536338,158.375,32.8,261.35,-75.1,23.28,-99.32,True,292779.8,General Cargo,Panama,Autre
548806116,158.26,26.4,194.13,-63.93,24.97,-75.57,True,168852.4,General Cargo,China,Autre
548985726,159.202,31.96,281.82,-70.58,21.34,-87.84,False,18634.7,Fishing Vessel,Bahamas,Autre
549787961,158.9183,26.65,284.37,-88.47,26.6,-88.08,False,252126.9,General Cargo,China,Autre
551710952,158.916,37.56,346.7,-80.88,28.74,-94.54,False,261399.6,Tanker,China,Autre
552519459,158.72,29.99,188.66,-51.88,17.09,-91.62,False,190610.0,General Cargo,Malta,Autre
553298294,158.614,35.0,263.38,-89.96,12.82,-69.36,False,42482.9,Fishing Vessel,Malta,Autre
554310783,159.5914,25.64,343.43,-67.36,21.06,-98.8,False,107940.2,Container Ship,Liberia,Autre
554544656,158.3725,29.78,231.18,-82.0,41.32,-100.5,False,59730.1,General Cargo,Liberia,Autre
556310104,159.655,29.22,253.5,-46.78,21.38,-98.5,False,207649.6,Passenger Ship,Marshall Islands,Autre
556460612,159.394,31.84,221.34,-64.0,28.04,-87.48,False,216586.7,Bulk Carrier,China,Autre
556615041,157.405,23.3,277.7,-46.65,22.55,-88.85,True,196800.9,Fishing Vessel,Panama,Autre
556636357,159.9667,40.23,145.03,-87.67,22.87,-92.63,False,283101.1,Passenger Ship,China,Autre
557579724,158.4767,23.77,206.17,-82.8,31.0,-81.37,True,151091.7,General Cargo,France,Autre
557703737,159.994,25.84,212.88,-81.5,28.54,-83.1,True,207015.3,General Cargo,Marshall Islands,Autre
558380004,157.795,26.9,266.85,-64.9,31.3,-110.05,True,125942.1,Fishing Vessel,Singapore,Autre
558449339,159.165,31.12,284.14,-74.95,31.86,-87.1,False,273280.0,Fishing Vessel,Panama,Autre
559795298,160.4875,18.08,214.35,-81.32,22.3,-80.3,False,287952.3,General Cargo,Panama,Autre
559968652,158.97,29.8,219.6,-94.3,18.24,-93.44,True,57370.6,Tanker,Panama,Autre
560033049,159.0333,30.0,247.77,-82.3,22.37,-93.6,False,140880.3,Passenger Ship,China,Autre
561690462,159.616,25.28,278.36,-73.1,26.66,-104.02,False,103145.5,Bulk Carrier,Panama,Autre
562875712,160.32,43.2,3.5,-113.0,49.7,-88.8,True,23542.0,Tanker,France,Autre
563249678,158.3414,30.83,264.21,-79.74,32.51,-94.47,True,66897.7,Tanker,USA,Singapore
563404199,158.395,25.75,185.35,-86.25,23.15,-85.75,False,12567.2,Bulk Carrier,Denmark,Singapore
563497602,157.765,34.45,121.85,-72.85,28.65,-74.7,True,72832.4,Passenger Ship,Liberia,Singapore
564065072,157.98,28.02,296.89,-73.3,18.76,-85.32,False,129221.3,Container Ship,Liberia,Singapore
565056189,158.5067,21.35,158.53,-64.78,7.48,-86.08,True,125955.8,Passenger Ship,France,Singapore
565842368,158.98,27.6,216.58,-82.2,13.7,-89.9,True,132833.3,Bulk Carrier,China,Singapore
566098838,159.095,26.77,258.22,-63.22,14.95,-89.57,False,85682.2,Bulk Carrier,China,Autre
566572399,158.88,32.33,260.65,-69.52,23.15,-104.52,True,40753.7,Container Ship,Panama,Autre
566835528,159.075,28.68,151.42,-64.07,16.72,-90.45,False,78595.1,Tanker,Malta,Autre
567624139,159.03,36.0,168.46,-62.5,37.12,-97.04,True,268724.5,Fishing Vessel,Malta,Autre
567867003,158.2543,31.01,235.93,-54.46,20.4,-91.2,False,225216.7,Container Ship,USA,Autre
568118485,159.7989,33.0,345.17,-59.3,22.04,-96.42,False,203968.0,Fishing Vessel,Panama,Autre
568947254,159.52,33.73,264.27,-76.93,20.37,-101.67,False,249588.7,Fishing Vessel,Bahamas,Autre
570192084,158.93,34.5,263.76,-66.0,25.08,-90.24,True,38424.9,Fishing Vessel,Malta,Autre
570320500,159.502,26.32,183.18,-69.74,20.92,-95.36,True,173597.7,General Cargo,France,Autre
570452367,159.208,38.98,281.36,-74.44,26.68,-89.98,True,16724.6,Fishing Vessel,Malta,Autre
570495346,158.78,24.7,368.1,-72.1,31.0,-92.8,False,143616.7,Bulk Carrier,Panama,Autre
570937640,157.16,40.3,152.85,-94.55,32.0,-89.5,True,128768.9,General Cargo,France,Autre
571342118,158.185,25.83,202.56,-44.61,26.67,-85.19,True,127324.4,Tanker,USA,Autre
571770455,159.6333,28.17,245.13,-100.6,30.83,-90.13,False,138616.4,Passenger Ship,Panama,Autre
571927479,158.575,24.02,320.98,-63.55,21.98,-79.58,False,175811.3,Passenger Ship,Malta,Autre
572005284,159.99,21.42,307.13,-77.77,13.53,-84.67,True,61115.2,Fishing Vessel,Malta,Autre
572199062,159.974,26.5,257.46,-61.18,22.48,-76.64,True,174290.6,Fishing Vessel,Malta,Autre
572400748,156.97,29.8,270.75,-78.65,31.75,-99.25,False,163072.8,Container Ship,Bahamas,Autre
573145682,159.7225,16.7,429.98,-65.47,29.02,-87.12,True,195007.6,Passenger Ship,Marshall Islands,Autre
573332179,158.0,35.05,321.15,-52.75,24.0,-92.7,True,261673.1,Container Ship,Malta,Autre
574475615,158.29,28.31,223.36,-71.84,29.07,-94.86,False,172830.9,Bulk Carrier,Bahamas,Autre
575896922,159.2057,25.2,137.83,-87.19,20.69,-79.96,True,127595.5,Bulk Carrier,Malta,Autre
576154640,158.588,28.86,193.1,-80.76,34.5,-93.42,False,61143.5,Container Ship,Singapore,Autre
577242803,159.642,30.54,198.72,-68.52,28.48,-98.58,False,88043.8,Bulk Carrier,China,Autre
578585585,158.145,28.18,285.62,-58.38,23.78,-92.88,False,185875.2,Fishing Vessel,Bahamas,Autre
579409855,159.4575,22.85,305.58,-67.38,16.7,-74.2,False,22483.8,Fishing Vessel,Panama,Autre
580046531,158.5767,26.07,310.17,-52.48,26.6,-92.45,True,176350.3,Container Ship,Marshall Islands,Autre
580125089,161.1125,33.45,362.95,-72.68,30.18,-95.25,True,160288.0,Tanker,France,Autre
580232268,159.7567,28.7,214.87,-57.5,20.87,-83.0,True,207403.3,Bulk Carrier,Denmark,Autre
580586117,158.545,34.1,288.28,-89.72,28.95,-101.88,False,158195.3,Bulk Carrier,Singapore,Autre
580720286,156.47,12.55,208.45,-83.85,21.7,-98.95,True,33799.3,General Cargo,Panama,Autre
581386673,158.7,25.53,290.53,-42.23,23.93,-75.57,True,58866.6,Bulk Carrier,Panama,Autre
583562034,159.6629,32.4,293.54,-61.29,16.71,-92.21,False,286014.9,Bulk Carrier,Malta,Autre
583773375,159.2967,27.87,279.43,-88.83,11.37,-76.0,False,245204.2,Bulk Carrier,Marshall Islands,Autre
583912546,159.6583,32.82,316.2,-59.27,35.63,-85.0,True,131248.7,Fishing Vessel,Liberia,Autre
584940566,159.958,37.82,271.32,-59.7,37.46,-92.32,False,278634.3,General Cargo,Denmark,Autre
585113614,160.2917,29.82,161.47,-70.25,22.58,-90.45,True,275887.1,General Cargo,Malta,Autre
585807313,158.375,28.57,288.83,-56.98,23.67,-94.0,False,110862.0,Fishing Vessel,China,Autre
586349749,160.4625,35.98,314.08,-70.7,21.4,-85.25,False,247008.0,General Cargo,Panama,Autre
587194626,158.27,30.73,262.53,-54.73,27.3,-97.4,False,270942.8,Fishing Vessel,Liberia,Autre
587285928,158.3367,28.05,190.9,-62.83,29.38,-88.65,False,10535.4,Bulk Carrier,Panama,Autre
588758491,158.87,34.41,182.83,-68.3,24.71,-85.37,True,39967.9,Fishing Vessel,Marshall Islands,Autre
588766776,158.72,33.88,233.45,-71.38,10.28,-85.2,False,3591.7,Bulk Carrier,Singapore,Autre
591088258,157.948,32.52,308.66,-60.96,24.24,-97.54,False,252865.1,Container Ship,France,Autre
591277434,160.5567,38.43,330.73,-71.37,35.73,-88.83,False,127598.0,Bulk Carrier,China,Autre
591313077,159.82,28.52,263.48,-79.8,16.63,-79.82,True,218452.1,Tanker,USA,Autre
591498401,160.488,27.06,267.04,-87.62,23.48,-88.72,True,1636.3,Container Ship,Denmark,Autre
592309524,157.9325,25.02,355.05,-71.5,22.55,-97.1,True,279581.9,General Cargo,Malta,Autre
592723540,157.91,23.8,479.5,-92.3,30.4,-65.1,False,103448.6,Fishing Vessel,Marshall Islands,Autre
593228934,159.8783,34.67,308.72,-66.02,20.1,-73.95,True,79912.7,Passenger Ship,Liberia,Autre
593778451,159.42,28.0,279.2,-70.87,32.83,-77.7,False,119267.4,General Cargo,France,Autre
595349224,159.6,35.07,232.5,-41.42,28.73,-91.58,False,99671.8,Tanker,France,Autre
597091746,158.3775,31.95,230.62,-66.88,22.78,-90.35,False,28458.3,General Cargo,France,Autre
597682613,158.946,31.48,279.98,-69.12,28.12,-97.64,False,263182.6,Tanker,Bahamas,Autre
598230058,158.8712,35.08,310.24,-60.89,28.32,-88.98,False,282052.7,General Cargo,USA,Autre
598468769,158.6317,31.17,334.75,-55.7,17.8,-91.55,True,262105.8,Tanker,France,Autre
598504483,159.3638,34.08,188.81,-76.45,26.79,-90.85,True,134608.6,Fishing Vessel,Panama,Autre
599067818,158.4975,33.4,257.5,-53.2,20.95,-89.7,False,125623.6,Tanker,Panama,Autre
599501374,158.3312,26.5,299.84,-77.62,39.33,-102.09,True,151920.6,Passenger Ship,USA,Autre
599525298,159.202,30.28,272.74,-85.4,26.52,-91.24,True,109483.1,Passenger Ship,Denmark,Autre
600006033,158.7938,25.7,251.31,-66.89,16.19,-100.55,False,255812.6,General Cargo,USA,Autre
600283742,160.48,24.78,365.08,-73.2,14.42,-85.54,True,17690.5,Passenger Ship,France,Autre
601362648,159.586,22.36,267.46,-74.08,25.14,-81.72,True,166824.6,Bulk Carrier,Panama,Autre
602448584,159.145,25.45,184.5,-100.0,27.7,-107.3,False,256802.8,Tanker,Denmark,Autre
603186147,159.77,36.36,153.4,-77.74,30.5,-95.4,False,123167.2,Fishing Vessel,Malta,Autre
604101348,159.7356,27.92,186.41,-75.62,21.2,-91.14,True,15797.1,Passenger Ship,USA,Autre
604824558,158.3871,34.24,347.19,-64.69,16.69,-82.13,True,193370.6,Passenger Ship,Denmark,Autre
604969493,161.79,41.0,171.5,-85.6,47.1,-82.1,False,91276.5,Container Ship,China,Autre
606592283,160.06,29.23,204.1,-50.27,46.57,-82.9,False,3800.2,Container Ship,USA,Autre
607056461,158.4683,25.38,266.72,-87.97,25.8,-84.97,True,239842.7,Passenger Ship,Singapore,Autre
607110638,157.842,26.26,231.28,-77.2,20.5,-87.6,False,195369.6,Passenger Ship,Singapore,Autre
607651473,158.4967,29.92,150.98,-70.41,20.72,-91.16,True,12936.2,Bulk Carrier,Panama,Autre
607981004,158.7057,26.63,268.21,-66.8,18.56,-89.23,True,45746.9,Passenger Ship,Liberia,Autre
608090942,159.2271,34.27,248.46,-59.27,29.93,-101.56,True,38273.9,Bulk Carrier,France,Autre
608121001,160.1425,20.8,218.7,-68.35,17.35,-82.85,True,58870.5,Bulk Carrier,China,Autre
608459693,158.9011,25.38,267.72,-75.26,21.71,-92.09,True,27314.3,Bulk Carrier,Malta,Autre
609473975,158.8138,27.09,270.85,-82.06,25.59,-88.04,False,86031.2,Passenger Ship,USA,Autre
609530496,158.57,28.4,204.02,-51.25,29.68,-88.7,False,289381.1,Fishing Vessel,Panama,Autre
610514358,158.445,30.05,327.35,-70.85,46.7,-71.2,True,104807.4,Fishing Vessel,Marshall Islands,Autre
610868842,158.7133,24.2,307.47,-68.83,14.47,-80.63,False,139134.1,Tanker,Singapore,Autre
611040535,160.178,27.54,228.72,-92.7,24.42,-94.88,False,22318.8,Passenger Ship,China,Autre
611865374,158.8014,25.0,247.27,-80.96,20.64,-79.44,True,285058.1,Fishing Vessel,Marshall Islands,Autre
611918295,159.7011,26.1,223.04,-74.73,26.66,-92.14,False,212680.6,Bulk Carrier,China,Autre
612140966,159.025,13.9,91.3,-76.9,34.65,-62.65,True,189904.7,Container Ship,Marshall Islands,Autre
613708156,159.9825,33.62,296.05,-79.7,25.22,-81.8,False,135557.0,Fishing Vessel,Marshall Islands,Autre
613718689,158.615,32.23,227.3,-53.13,28.02,-91.55,False,280074.8,Fishing Vessel,China,Autre
613845594,157.806,23.98,395.46,-82.76,21.48,-92.42,True,16205.9,Tanker,Bahamas,Autre
613973879,157.704,33.92,276.64,-80.34,23.74,-95.36,False,186548.1,Bulk Carrier,China,Autre
614022050,156.79,36.57,317.23,-91.03,5.9,-92.93,False,124492.3,Fishing Vessel,Panama,Autre
614309377,158.665,32.4,353.38,-81.22,23.5,-91.68,False,59670.7,Tanker,Marshall Islands,Autre
614687847,158.255,27.52,201.08,-88.22,21.42,-112.7,False,72881.6,Passenger Ship,China,Autre
614933936,157.6675,17.5,306.85,-67.95,17.15,-89.75,False,297602.9,General Cargo,Singapore,Autre
616945014,158.6471,31.8,252.49,-73.04,27.84,-97.36,False,43132.5,General Cargo,USA,Autre
619240990,160.22,25.16,339.54,-47.86,18.32,-82.24,False,94852.3,Bulk Carrier,Marshall Islands,Autre
619375900,156.89,40.4,391.7,-81.45,13.65,-85.5,True,54177.5,General Cargo,Singapore,Autre
620065675,159.686,31.28,290.84,-59.58,23.04,-89.98,True,134782.3,Container Ship,France,Autre
620300412,159.546,28.04,321.18,-41.8,31.48,-83.84,True,44779.5,Container Ship,Panama,Autre
621733378,158.3062,26.58,214.14,-75.35,26.02,-74.34,False,242604.9,General Cargo,Singapore,Autre
621889321,157.79,44.1,258.0,-21.7,26.0,-119.1,False,31657.9,Container Ship,France,Autre
624645703,159.4714,26.31,246.7,-64.3,22.87,-91.89,False,168057.7,Tanker,Liberia,Autre
624716449,159.712,23.82,335.1,-69.56,27.68,-89.08,False,152323.4,General Cargo,Marshall Islands,Autre
624983313,158.745,33.4,386.48,-86.22,24.92,-109.8,False,201587.5,Container Ship,Marshall Islands,Autre
625178192,158.7867,23.73,307.57,-77.2,45.5,-88.63,False,209779.2,Passenger Ship,Singapore,Autre
625441675,158.59,26.9,412.0,-23.0,21.1,-101.2,True,154109.6,Passenger Ship,Marshall Islands,Autre
625555616,159.8388,25.1,177.22,-75.11,28.76,-93.06,False,24488.6,Tanker,Panama,Autre
627568457,158.934,26.74,290.22,-72.8,30.48,-97.18,True,261952.8,Container Ship,France,Autre
628571464,158.61,19.0,289.23,-65.55,25.68,-91.72,True,152648.3,Passenger Ship,China,Autre
629456642,159.71,25.3,332.0,-89.9,12.3,-118.7,False,250752.1,Passenger Ship,Bahamas,Autre
629607462,159.295,21.45,312.55,-81.22,25.52,-77.92,False,197793.9,Bulk Carrier,Panama,Autre
629949963,159.195,29.75,138.05,-95.75,28.95,-74.05,False,205989.8,Passenger Ship,France,Autre
630180360,158.1983,33.45,324.52,-55.83,21.22,-95.55,False,232376.0,Container Ship,Panama,Autre
630611193,159.8325,27.08,152.85,-92.32,31.6,-79.18,False,173504.4,Bulk Carrier,Marshall Islands,Autre
630752895,159.4786,32.66,242.23,-82.14,25.7,-94.21,False,293635.3,Fishing Vessel,China,Autre
630842944,160.234,30.16,265.46,-87.72,27.2,-94.76,False,290860.7,Container Ship,USA,Autre
630898988,159.7467,36.03,430.4,-62.27,22.77,-82.8,False,28025.9,Tanker,China,Autre
631257671,158.182,32.26,228.8,-82.54,21.4,-92.76,False,214476.2,Passenger Ship,Bahamas,Autre
632129532,158.8911,33.47,217.32,-71.97,21.28,-86.07,False,94047.7,Fishing Vessel,Denmark,Autre
632636162,158.7817,22.98,303.67,-82.98,38.07,-112.03,True,142001.0,Fishing Vessel,USA,Autre
632924730,159.0025,30.1,276.73,-75.12,32.62,-83.75,False,136950.3,Fishing Vessel,Malta,Autre
633114101,158.2433,22.0,194.07,-77.37,31.6,-103.13,False,107441.9,Container Ship,China,Autre
634057757,158.6033,36.17,62.27,-91.93,43.1,-92.8,True,124066.9,Passenger Ship,Liberia,Autre
634142832,158.032,36.02,334.12,-44.18,28.86,-101.92,False,11705.4,Tanker,Singapore,Autre
636086009,158.63,27.82,245.6,-62.44,23.42,-85.4,False,28129.0,General Cargo,Liberia,Liberia
636613948,160.362,27.44,229.32,-75.22,16.38,-85.96,False,160665.0,Container Ship,Liberia,Liberia
636673685,159.038,24.92,212.06,-63.54,32.68,-83.74,False,272162.7,Passenger Ship,Malta,Liberia
637173265,161.54,14.9,35.6,-69.8,49.9,-94.5,True,137227.9,Bulk Carrier,Denmark,Liberia
637825183,159.1533,31.63,207.77,-70.43,21.87,-94.1,False,244396.8,Fishing Vessel,Marshall Islands,Liberia
637883177,157.5086,31.1,177.03,-77.3,24.07,-80.77,False,127969.1,Tanker,Panama,Liberia
638790258,159.8638,27.76,197.8,-58.49,19.64,-94.84,True,185108.1,General Cargo,Liberia,Autre
639076915,158.9867,27.63,198.0,-58.83,25.52,-91.77,False,228775.3,Container Ship,Liberia,Autre
641088694,159.4233,40.68,339.08,-70.68,20.15,-90.45,False,65096.1,General Cargo,Singapore,Autre
641127136,159.9383,34.43,287.33,-75.88,26.7,-85.65,False,267144.9,General Cargo,Bahamas,Autre
641208534,159.922,25.4,187.28,-49.26,23.34,-101.66,True,194382.9,Container Ship,Malta,Autre
641636735,159.008,29.02,296.02,-77.74,17.14,-80.26,True,175354.4,Bulk Carrier,France,Autre
641942797,158.372,27.46,234.24,-67.76,14.0,-101.68,False,173637.8,Passenger Ship,Marshall Islands,Autre
642006437,160.3567,38.53,220.27,-87.87,18.37,-86.57,False,80747.8,Bulk Carrier,Marshall Islands,Autre
642476777,159.2733,43.4,380.83,-76.43,32.47,-99.47,False,221906.5,Fishing Vessel,China,Autre
642530542,159.14,22.03,347.6,-58.0,23.87,-87.83,True,49310.3,General Cargo,Liberia,Autre
642979664,159.4533,36.13,286.93,-41.93,30.67,-95.87,False,92435.8,Passenger Ship,Singapore,Autre
643668564,158.9543,24.81,271.17,-65.57,32.71,-85.64,True,20920.3,Fishing Vessel,France,Autre
643906365,159.7817,30.58,352.48,-85.4,10.07,-89.38,False,97883.1,Container Ship,Malta,Autre
644494022,158.46,32.97,92.38,-74.33,22.77,-81.58,True,141285.6,Container Ship,Singapore,Autre
645040370,159.48,35.38,247.32,-61.95,19.75,-70.7,False,24402.7,Tanker,Liberia,Autre
645475822,159.9,24.71,265.43,-76.27,25.16,-82.11,False,85382.8,Tanker,Singapore,Autre
646035868,158.36,47.75,60.75,-40.25,26.8,-83.95,False,65553.0,Container Ship,Singapore,Autre
647153817,161.28,22.7,312.2,-22.3,21.7,-60.5,True,123365.5,General Cargo,China,Autre
647288961,160.5867,21.87,363.97,-55.2,28.53,-87.07,False,136531.2,Container Ship,Denmark,Autre
647506411,156.07,25.5,67.2,-32.9,9.3,-77.0,False,286115.6,Fishing Vessel,Marshall Islands,Autre
647805776,158.58,27.38,235.2,-88.9,37.72,-94.5,True,7822.9,Bulk Carrier,Bahamas,Autre
647830647,159.4222,31.8,341.89,-80.53,22.28,-90.69,False,23535.2,Bulk Carrier,Panama,Autre
647913365,158.7967,34.98,326.93,-60.13,31.1,-92.45,True,141540.0,Fishing Vessel,France,Autre
648657172,160.8775,28.05,164.38,-69.12,14.72,-88.65,True,30472.5,Container Ship,Denmark,Autre
648721599,158.894,33.86,229.68,-70.38,23.78,-82.22,True,42426.0,Passenger Ship,Panama,Autre
649179064,159.02,40.18,166.68,-77.24,26.7,-88.6,False,93401.4,Tanker,Panama,Autre
649886379,158.98,36.65,196.35,-83.4,41.05,-90.95,True,135709.4,General Cargo,USA,Autre
650238672,159.4312,24.24,204.74,-40.7,23.56,-98.46,False,13803.6,Container Ship,Singapore,Autre
652343612,158.995,29.08,345.68,-64.25,28.98,-97.95,True,272715.4,General Cargo,USA,Autre
652847414,158.882,27.28,293.48,-57.7,24.44,-89.5,True,12668.0,Tanker,Malta,Autre
652949635,158.3975,31.48,263.4,-63.88,18.55,-83.32,True,131387.5,Bulk Carrier,Singapore,Autre
653490597,160.2,29.6,233.22,-82.3,31.48,-77.68,True,209611.1,Fishing Vessel,Singapore,Autre
654243705,158.776,24.72,247.72,-72.73,26.52,-86.66,True,186723.7,Container Ship,USA,Autre
656481138,159.2912,30.84,304.29,-67.81,20.05,-85.31,True,171195.8,Fishing Vessel,Panama,Autre
656938489,160.66,19.4,199.9,-68.6,47.3,-118.7,False,297510.9,Tanker,Panama,Autre
657721811,159.35,30.47,257.6,-60.89,32.51,-86.69,False,40764.8,Passenger Ship,China,Autre
659248773,158.444,34.34,252.9,-64.26,19.06,-87.52,True,238317.3,Fishing Vessel,Malta,Autre
659326175,159.3212,26.91,247.44,-68.65,26.6,-85.18,True,202088.2,Bulk Carrier,Liberia,Autre
659731996,160.35,33.64,195.44,-59.84,34.56,-97.5,True,269193.1,Tanker,Bahamas,Autre
660008982,158.441,24.3,244.35,-70.36,22.22,-84.99,False,21114.9,Tanker,Marshall Islands,Autre
660103569,157.4117,36.77,207.42,-68.7,19.63,-88.3,False,188677.6,Container Ship,Liberia,Autre
660140090,159.9475,26.65,227.98,-58.52,31.72,-75.05,True,111065.2,Passenger Ship,France,Autre
660326323,157.975,22.72,280.03,-77.55,13.68,-98.28,True,203362.3,General Cargo,Singapore,Autre
660617716,159.56,29.4,197.2,-67.3,25.33,-88.83,True,16655.3,General Cargo,Denmark,Autre
661759768,159.6457,28.51,289.37,-68.23,20.8,-84.83,True,4849.6,General Cargo,Singapore,Autre
662348240,158.62,21.05,260.1,-47.9,24.15,-99.9,False,181180.0,Passenger Ship,Denmark,Autre
664640837,158.85,32.21,145.81,-79.5,31.74,-96.16,True,282569.7,Container Ship,Singapore,Autre
665043604,159.586,27.36,167.16,-66.74,29.72,-87.02,True,55938.6,Tanker,China,Autre
665395794,157.82,28.6,197.83,-60.87,43.1,-93.2,False,191456.6,Fishing Vessel,Marshall Islands,Autre
666033258,158.06,26.94,256.82,-49.02,30.56,-94.02,False,215619.7,Bulk Carrier,Panama,Autre
666126066,160.385,32.42,343.08,-68.12,23.05,-91.25,False,243386.7,Passenger Ship,Liberia,Autre
667225274,158.82,31.08,291.65,-80.22,22.98,-106.45,False,7341.3,General Cargo,Denmark,Autre
667673622,158.1167,31.85,126.63,-68.48,27.67,-84.47,False,22914.2,Container Ship,Denmark,Autre
667865493,158.9956,24.18,289.22,-79.84,30.08,-80.9,False,228610.8,Passenger Ship,Marshall Islands,Autre
668956359,159.5414,29.44,237.81,-61.21,19.33,-78.81,True,73283.4,General Cargo,Malta,Autre
669664879,159.345,36.17,265.38,-68.78,33.25,-71.72,True,217774.9,Container Ship,Liberia,Autre
671354147,158.275,31.03,235.28,-76.22,29.17,-102.3,False,3456.6,Fishing Vessel,Singapore,Autre
671439793,158.985,24.2,393.95,-50.5,38.5,-77.95,False,132045.8,General Cargo,China,Autre
671793762,159.015,19.9,223.35,-35.5,14.9,-94.6,True,124837.8,Tanker,Singapore,Autre
674133860,158.176,30.56,323.38,-67.08,25.48,-87.84,True,202075.4,General Cargo,France,Autre
674904608,158.5233,22.87,245.27,-58.77,29.13,-89.17,False,108172.2,Tanker,USA,Autre
675065379,158.755,31.25,161.01,-63.88,21.51,-89.58,True,214576.6,Passenger Ship,Panama,Autre
